id,name,price,link,image
379981179," Ноутбук Lenovo IdeaPad 3 15IAU7 (82RK00TWRA) Arctic Grey / 15.6"" IPS Full HD / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",24 499₴,https://rozetka.com.ua/ua/lenovo-82rk00twra/p379981179/,https://content2.rozetka.com.ua/goods/images/big_tile/334674871.jpg
399411273, Ноутбук Acer Aspire 3 A315-58-39D4 (NX.ADDEU.02S) Pure Silver ,19 999₴,https://rozetka.com.ua/ua/acer-nxaddeu02s/p399411273/,https://content1.rozetka.com.ua/goods/images/big_tile/371645107.jpg
379852182," Ноутбук ASUS Vivobook 15 X1500EA-BQ3733 (90NB0TY6-M040W0) Transparent Silver / 15.6"" IPS Full HD / Intel Core i3-1115G4 / RAM 12 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",17 499₴,https://rozetka.com.ua/ua/asus-90nb0ty6-m040w0/p379852182/,https://content.rozetka.com.ua/goods/images/big_tile/334343847.jpg
245161909," Ноутбук Apple MacBook Air 13"" M1 8/256GB 2020 (MGN63) Space Gray ",43 499₴,https://rozetka.com.ua/ua/apple_macbook_air_13_m1_256gb_2020_space_gray/p245161909/,https://content1.rozetka.com.ua/goods/images/big_tile/144249716.jpg
311987744, Ноутбук HP Laptop 15s-eq2053ua (4A7N8EA) Natural Silver / AMD Ryzen 5 5500U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ,20 999₴,https://rozetka.com.ua/ua/hp-4a7n8ea/p311987744/,https://content1.rozetka.com.ua/goods/images/big_tile/196677542.jpg
359410242," Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K1018YRA) Shadow Black / 15.6"" IPS Full HD / Intel Core i5-11320H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650 ",29 999₴,https://rozetka.com.ua/ua/lenovo-82k1018yra/p359410242/,https://content1.rozetka.com.ua/goods/images/big_tile/320908928.jpg
389617716," Ноутбук Acer Aspire 5 A515-57G-52Z4 (NX.KNZEU.003) Steel Gray / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050, 4 ГБ / Підсвічування клавіатури ",29 999₴,https://rozetka.com.ua/ua/acer-nxknzeu003/p389617716/,https://content.rozetka.com.ua/goods/images/big_tile/354764674.jpg
402077097," Ноутбук ASUS TUF Gaming F15 (2022) FX507ZC4-HN087 (90NR0GW1-M00HJ0) Mecha Gray / 15.6"" IPS Full HD 144 Гц / Intel Core i5-12500H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 ",37 999₴,https://rozetka.com.ua/ua/asus-90nr0gw1-m00hj0/p402077097/,https://content1.rozetka.com.ua/goods/images/big_tile/376580914.jpg
345457435, Ноутбук HP Laptop 17-cp0035ua (4A7P3EA) Natural Silver / AMD Ryzen 7 5700U / RAM 16 ГБ / SSD 512 ГБ ,23 999₴,https://rozetka.com.ua/ua/hp-4a7p3ea/p345457435/,https://content.rozetka.com.ua/goods/images/big_tile/336067554.jpg
359389302," Ноутбук ASUS Vivobook 15 X1502ZA-BQ641 (90NB0VX1-M00V20) Quiet Blue / 15.6"" Full HD / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",24 999₴,https://rozetka.com.ua/ua/asus-90nb0vx1-m00v20/p359389302/,https://content1.rozetka.com.ua/goods/images/big_tile/297014689.jpg
379912026," Ноутбук Lenovo IdeaPad Slim 5 16IAH8 (83BG001ARA) Cloud Grey / 16"" IPS WUXGA / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",26 999₴,https://rozetka.com.ua/ua/lenovo-83bg001ara/p379912026/,
375523521, Ноутбук HP Laptop 17-cn2001ua (6J9H8EA) Natural Silver / Intel® Core™ i5-1235U / RAM 16 ГБ / SSD 512 ГБ ,26 999₴,https://rozetka.com.ua/ua/hp-6j9h8ea/p375523521/,
372852162," Ноутбук ASUS TUF Gaming F15 FX506HF-HN038 (90NR0HB4-M00520) Graphite Black / 15.6"" IPS Full HD 144 Гц / Intel Core i5-11400H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050 + Рюкзак ASUS TUF Gaming backpack",32 499₴,https://rozetka.com.ua/ua/asus-90nr0hb4-m00520/p372852162/,
402404034," Ноутбук Acer Predator Helios 300 PH315-55-74TY (NH.QGNEU.005) Abyssal Black / 15.6"" IPS Full HD 165 Гц / Intel Core i7-12700H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3070, 8 ГБ ",57 999₴,https://rozetka.com.ua/ua/acer-nhqgneu005/p402404034/,
343424014," Ноутбук Apple MacBook Air 13.6"" M2 8/256GB 2022 (MLXW3UA/A) Space Gray ",53 499₴,https://rozetka.com.ua/ua/apple-macbook-air-136-m2-256gb-2022-space-gray/p343424014/,
391662234," Ноутбук Lenovo LOQ 15IRH8 (82XV00K7RA) Storm Grey / 15.6"" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4050 / 4-Zone RGB Підсвічування клавіатури ",44 999₴,https://rozetka.com.ua/ua/lenovo-82xv00k7ra/p391662234/,
351781200," Ноутбук ASUS TUF Gaming F15 FX506HE-HN012 (90NR0704-M00CW0) Graphite Black / 15.6"" IPS Full HD 144 Гц / Intel Core i5-11400H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti ",34 999₴,https://rozetka.com.ua/ua/asus-90nr0704-m00cw0/p351781200/,
314213398, Ноутбук HP Pavilion 15-eh1106ua (4A7N2EA) Silver / AMD Ryzen 5 5500U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ,22 999₴,https://rozetka.com.ua/ua/hp-4a7n2ea/p314213398/,
371095611, Ноутбук Acer Extensa 15 EX215-54-55P8 (NX.EGJEU.011) Charcoal  Black / Intel Core i5-1135G7 / RAM 16 ГБ / SSD 512 ГБ ,20 999₴,https://rozetka.com.ua/ua/acer-nxegjeu011/p371095611/,
313552408, Ноутбук HP Laptop 15s-eq2054ua (4A7N9EA) Natural Silver / AMD Ryzen 5 5500U / RAM 8 ГБ / SSD 512 ГБ / Підсвічування клавіатури ,17 999₴,https://rozetka.com.ua/ua/hp-4a7n9ea/p313552408/,
395748105," Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (82XQ009GRA) Arctic Grey / 15.6"" IPS Full HD / AMD Ryzen 3 7320U / RAM 8 ГБ / SSD 512 ГБ ",16 999₴,https://rozetka.com.ua/ua/lenovo-82xq009gra/p395748105/,
393785640," Ноутбук ASUS Laptop X515JA-BQ3328 (90NB0SR1-M030F0) Slate Grey / 15.6"" IPS Full HD / Intel Core i3-1005G1 / RAM 8 ГБ / SSD 512 ГБ ",14 999₴,https://rozetka.com.ua/ua/asus-90nb0sr1-m030f0/p393785640/,
401441007, Ноутбук HP Pavilion 15-eh2038ua (982F5EA) Fog Blue / AMD Ryzen 5 5625U / RAM 16 ГБ / SSD 512 ГБ / Windows 11 Home ,28 999₴,https://rozetka.com.ua/ua/hp-982f5ea/p401441007/,
398670246," Ноутбук Acer Nitro 5 AN517-54-72WJ (NH.QF8EU.00S) Shale Black / 17.3” IPS Full HD 144 Гц / Intel Core i7-11600H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ ",40 999₴,https://rozetka.com.ua/ua/acer-nhqf8eu00s/p398670246/,
389481501," Ноутбук Lenovo LOQ 15IRH8 (82XV00K8RA) Storm Grey / 15.6"" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060 / 4-Zone RGB Підсвічування клавіатури ",49 999₴,https://rozetka.com.ua/ua/lenovo-82xv00k8ra/p389481501/,
381537750," Ноутбук ASUS ROG Strix G16 2023 G614JV-N3106 (90NR0C61-M00CA0) Eclipse Gray / 16"" IPS FHD+ 165 Гц / Intel Core i5-13450HX / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060 ",56 999₴,https://rozetka.com.ua/ua/asus-90nr0c61-m00ca0/p381537750/,
373807101, Ноутбук HP Laptop 15s-fq5000ua (7X8E4EA) Spruce Blue / Intel Core i3-1215U / RAM 16 ГБ / SSD 512 ГБ ,18 999₴,https://rozetka.com.ua/ua/hp-7x8e4ea/p373807101/,
391395957," Ноутбук Acer Aspire 7 A715-76G-51C4 (NH.QN4EU.003) Charcoal Black / Intel Core i5-12450H / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050, 4 ГБ / Підсвічування клавіатури ",27 999₴,https://rozetka.com.ua/ua/acer-nhqn4eu003/p391395957/,
389016597," Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (82XQ009HRA) Arctic Grey / 15.6"" IPS Full HD / AMD Ryzen 5 7520U / RAM 16 ГБ / SSD 512 ГБ ",21 999₴,https://rozetka.com.ua/ua/lenovo-82xq009hra/p389016597/,
375248703, Ноутбук ASUS Vivobook Go 15 E1504FA-BQ090 (90NB0ZR2-M003Z0) Mixed Black / AMD Ryzen 5 7520U / RAM 8 ГБ / SSD 512 ГБ ,18 999₴,https://rozetka.com.ua/ua/asus-90nb0zr2-m003z0/p375248703/,
379901997," Ноутбук Lenovo IdeaPad 1 15AMN7 (82VG00HHRA) Cloud Grey / 15.6"" IPS Full HD / AMD Ryzen 3 7320U / RAM 16 ГБ / SSD 512 ГБ ",18 999₴,https://rozetka.com.ua/ua/lenovo-82vg00hhra/p379901997/,
399411819, Ноутбук Acer Aspire 3 A315-58-553J (NX.ADDEU.02R) Pure Silver ,22 999₴,https://rozetka.com.ua/ua/acer-nxaddeu02r/p399411819/,
373682910, Ноутбук HP Laptop 17-cp0036ua (4A7P4EA) Natural Silver / AMD Ryzen 5 5500U / RAM 16 ГБ / SSD 512 ГБ ,22 999₴,https://rozetka.com.ua/ua/hp-4a7p4ea/p373682910/,
391392861," Ноутбук Acer Aspire 7 A715-43G-R8JR (NH.QHHEU.00H) Charcoal Black / AMD Ryzen 7 5825U / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / Підсвічування клавіатури ",36 999₴,https://rozetka.com.ua/ua/acer-nhqhheu00h/p391392861/,
363004722," Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K10190RA) Shadow Black / 15.6"" IPS Full HD 120 Гц / Intel Core i5-11320H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 ",33 999₴,https://rozetka.com.ua/ua/lenovo-82k10190ra/p363004722/,
403924029," Ноутбук Acer Predator Helios 300 PH317-56-5786 (NH.QGVEU.005) Abyssal Black/ 17.3"" IPS Full HD 144 Гц / Intel Core i5-12500H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 6 ГБ ",52 999₴,https://rozetka.com.ua/ua/acer-nhqgveu005/p403924029/,
385973961," Ноутбук ASUS ROG Strix G17 2023 G713PI-HX049 (90NR0GG4-M005T0) Eclipse Gray / 17.3"" IPS Full HD 144 Гц / AMD Ryzen 9 7845HX / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 4070 ",74 999₴,https://rozetka.com.ua/ua/asus-90nr0gg4-m005t0/p385973961/,
400997976," Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K20297RA) Shadow Black / 15.6"" IPS Full HD 144 Гц / AMD Ryzen 5 5500H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050 / 4-Zone RGB Підсвічування клавіатури ",31 999₴,https://rozetka.com.ua/ua/lenovo-82k20297ra/p400997976/,
311973431, Ноутбук HP Laptop 15s-eq2055ua (4A7P0EA) Natural Silver / AMD Ryzen 3 5300U / RAM 8 ГБ / SSD 512 ГБ / Підсвічування клавіатури ,16 499₴,https://rozetka.com.ua/ua/hp-4a7p0ea/p311973431/,
402404070," Ноутбук Acer Predator Helios 300 PH315-55-78YT (NH.QGNEU.007) Abyssal Black / 15.6"" IPS Full HD 165 Гц / Intel Core i7-12700H / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070, 8 ГБ ",59 999₴,https://rozetka.com.ua/ua/acer-nhqgneu007/p402404070/,
386409057," Ноутбук ASUS TUF Gaming A15 (2023) FA507NU-LP031 (90NR0EB5-M005Y0) Mecha Gray / 15.6"" IPS Full HD 144 Гц / AMD Ryzen 7 7735HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4050 ",45 999₴,https://rozetka.com.ua/ua/asus-90nr0eb5-m005y0/p386409057/,
379983096," Ноутбук Lenovo IdeaPad Slim 5 16IRL8 (82XF004MRA) Cloud Grey / 16"" IPS WUXGA / Intel Core i7-13620H / RAM 16 ГБ / SSD 512 ГБ / Підсвітка клавіатури ",29 999₴,https://rozetka.com.ua/ua/lenovo-82xf004mra/p379983096/,
314196580, Ноутбук HP Laptop 15s-eq2056ua (4A7P1EA) Natural Silver / AMD Ryzen 3 5300U / RAM 16 ГБ / SSD 512 ГБ / Підсвітка клавіатури ,19 999₴,https://rozetka.com.ua/ua/hp-4a7p1ea/p314196580/,
402404019," Ноутбук Acer Predator Triton 300 SE PT316-51s-543S (NH.QGKEU.00J) Sparkly Silver / 16"" IPS (2560x1600) WQXGA 240 Гц / Intel Core i5-12500H / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 Ti, 8 ГБ ",57 999₴,https://rozetka.com.ua/ua/acer-nhqgkeu00j/p402404019/,
398727579, Ноутбук ASUS VivoBook 15 X1500EA-BQ4134 (90NB0TY5-M04KF0) Indie Black ,19 999₴,https://rozetka.com.ua/ua/asus-90nb0ty5-m04kf0/p398727579/,
400969425," Ноутбук Lenovo IdeaPad Slim 3 15IRU8 (82X7003HRA) Arctic Grey / 15.6"" IPS Full HD / Intel Core i3-1305U / RAM 8 ГБ / SSD 512 ГБ ",18 499₴,https://rozetka.com.ua/ua/lenovo-82x7003hra/p400969425/,
397582845," Ноутбук HP Victus Gaming Laptop 15-fa0020ua (8F2S4EA) Mica Silver / Intel® Core™ i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / Підсвічування клавіатури ",34 999₴,https://rozetka.com.ua/ua/hp-8f2s4ea/p397582845/,
386994774," Ноутбук ASUS TUF Gaming A15 (2023) FA507XI-HQ063 (90NR0FF5-M004J0) Mecha Gray / 15.6"" IPS WQHD 165 Гц / AMD Ryzen 9 7940HS / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 4070 ",69 999₴,https://rozetka.com.ua/ua/asus-90nr0ff5-m004j0/p386994774/,
391395969," Ноутбук Acer Aspire 7 A715-76G-56U7 (NH.QN4EU.001) Charcoal Black / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 2050, 4 ГБ / Підсвічування клавіатури ",30 999₴,https://rozetka.com.ua/ua/acer-nhqn4eu001/p391395969/,
394897875, Ноутбук HP Laptop 15-fd0059ua (8F2C4EA) Moonlight Blue / Intel Core i3-1315U / RAM 16 ГБ / SSD 512 ГБ ,21 999₴,https://rozetka.com.ua/ua/hp-8f2c4ea/p394897875/,
360057132, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101GURA) Shadow Black / Intel Core i5-11320H / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 ,31 999₴,https://rozetka.com.ua/ua/lenovo-82k101gura/p360057132/,
374323449," Ноутбук ASUS Vivobook 15 M1502YA-BQ019 (90NB0X21-M000R0) Quiet Blue / 15.6"" IPS Full HD / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",22 999₴,https://rozetka.com.ua/ua/asus-90nb0x21-m000r0/p374323449/,
398551434, Ноутбук Acer Nitro 5 AN515-45-R5FR (NH.QBSEU.00L) Shale Black ,59 999₴,https://rozetka.com.ua/ua/acer-nhqbseu00l/p398551434/,
394912728, Ноутбук HP Laptop 15-fc0023ua (8F2C2EA) Natural Silver / AMD Ryzen 7 7730U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ,24 999₴,https://rozetka.com.ua/ua/hp-8f2c2ea/p394912728/,
400966992," Ноутбук Lenovo IdeaPad 3 15IAU7 (82RK011NRA) Arctic Grey / 15.6"" IPS Full HD / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",23 999₴,https://rozetka.com.ua/ua/lenovo-82rk011nra/p400966992/,
388355976," Ноутбук ASUS ROG Strix G16 (2023) G614JV-N3143 (90NR0C61-M00CC0) Eclipse Gray / 16"" IPS FHD+ 165 Гц / Intel Core i7-13650HX / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060 ",69 999₴,https://rozetka.com.ua/ua/asus-90nr0c61-m00cc0/p388355976/,
381141516, Ноутбук Acer Extensa 15 EX215-23-R2EZ (NX.EH3EU.006) Steel Gray / AMD Ryzen 5 7520U / RAM 16 ГБ / SSD 512 ГБ / Зарядка через Type C ,21 999₴,https://rozetka.com.ua/ua/acer-nxeh3eu006/p381141516/,
314215471, Ноутбук HP Pavilion 15-eh1108ua (4A7N4EA ) Silver / AMD Ryzen 7 5700U / RAM 16 ГБ / SSD 512 ГБ ,24 999₴,https://rozetka.com.ua/ua/hp-4a7n4ea/p314215471/,
379801926," Ноутбук Lenovo IdeaPad 1 15ADA7 (82R100A4RA) Cloud Grey / 15.6"" IPS Full HD / AMD Athlon Silver 3050U / RAM 8 ГБ / SSD 512 ГБ ",13 999₴,https://rozetka.com.ua/ua/lenovo-82r100a4ra/p379801926/,
398556330, Ноутбук Acer Nitro 5 AN515-57-76A2 (NH.QELEU.011) Shale Black ,38 999₴,https://rozetka.com.ua/ua/acer-nhqeleu011/p398556330/,
311987696, Ноутбук HP Laptop 15s-eq2052ua (4A7N7EA) Natural Silver / AMD Ryzen 7 5700U / RAM 16 ГБ / SSD 512 ГБ ,23 999₴,https://rozetka.com.ua/ua/hp-4a7n7ea/p311987696/,https://content2.rozetka.com.ua/goods/images/big_tile/196664862.jpg
379970109," Ноутбук Lenovo Legion Slim 5 16APH8 (82Y90082RA) Misty Grey / 16"" IPS WQXGA 165 Гц / AMD Ryzen 7 7840HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4070 ",71 999₴,https://rozetka.com.ua/ua/lenovo-82y90082ra/p379970109/,https://content1.rozetka.com.ua/goods/images/big_tile/334667582.jpg
386766864," Ноутбук ASUS TUF Gaming A15 (2023) FA507NV-LP031 (90NR0E88-M004H0) Jaeger Gray / 15.6"" IPS Full HD 144 Гц / AMD Ryzen 7 7735HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060 ",49 999₴,https://rozetka.com.ua/ua/asus-90nr0e88-m004h0/p386766864/,https://content.rozetka.com.ua/goods/images/big_tile/349586929.jpg
360604467," Ноутбук Acer Predator Triton 300 SE PT316-51s-75X9 (NH.QGKEU.007) Sparkly Silver / 16"" IPS (2560x1600) WQXGA 240 Гц / Intel Core i7-12700H / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 Ti, 8 ГБ ",69 999₴,https://rozetka.com.ua/ua/acer-nhqgkeu007/p360604467/,https://content1.rozetka.com.ua/goods/images/big_tile/299285364.jpg
389497647, Ноутбук HP 255 G8 (7N4W6AA) Dark Ash Silver / AMD Ryzen 5 5500U / RAM 8 ГБ / SSD 256 ГБ ,16 999₴,https://rozetka.com.ua/ua/hp-7n4w6aa/p389497647/,https://content2.rozetka.com.ua/goods/images/big_tile/354606751.jpg
400987494," Ноутбук Lenovo IdeaPad Slim 5 16ABR8 (82XG007TRA) Cloud Grey / 16"" IPS WUXGA / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 1 ТБ / Підсвічування клавіатури ",26 999₴,https://rozetka.com.ua/ua/lenovo-82xg007tra/p400987494/,https://content1.rozetka.com.ua/goods/images/big_tile/374386777.jpg
338993929," Ноутбук ASUS Laptop X515MA-EJ435 (90NB0TH1-M09420) Slate Grey / 15.6"" Full HD / Intel Celeron N4020 / RAM 4 ГБ / SSD 256 ГБ ",10 999₴,https://rozetka.com.ua/ua/asus-90nb0th1-m09420/p338993929/,https://content.rozetka.com.ua/goods/images/big_tile/380611550.jpg
369755118, Ноутбук Acer Aspire 3 A315-35-P9Q4 (NX.A6LEU.027) Pure Silver / Intel Pentium Silver N6000 / RAM 4 ГБ / SSD 128 ГБ / Windows 11 Home ,13 999₴,https://rozetka.com.ua/ua/acer-nxa6leu027/p369755118/,https://content.rozetka.com.ua/goods/images/big_tile/317920520.jpg
372872733, Ноутбук HP Laptop 15s-fq3018ua (7X8M5EA) Jet Black / Intel Celeron N4500 / RAM 8 ГБ / SSD 256 ГБ ,11 999₴,https://rozetka.com.ua/ua/hp-7x8m5ea/p372872733/,https://content1.rozetka.com.ua/goods/images/big_tile/334122490.jpg
400987845," Ноутбук Lenovo IdeaPad 1 15IAU7 (82QD006XRA) Cloud Grey / 15.6"" IPS Full HD / Intel Core i3-1215U / RAM 8 ГБ / SSD 512 ГБ ",17 499₴,https://rozetka.com.ua/ua/lenovo-82qd006xra/p400987845/,https://content.rozetka.com.ua/goods/images/big_tile/374387455.jpg
388467231," Ноутбук ASUS Vivobook S 16X S5602ZA-KV158 (90NB0WD2-M00660) Sand Grey / 16"" IPS WQXGA 120 Гц / Intel Core i7-12700H / RAM 16 ГБ / SSD 1 ТБ / Підсвічування клавіатури ",35 999₴,https://rozetka.com.ua/ua/asus-90nb0wd2-m00660/p388467231/,
389616495," Ноутбук Acer Aspire 7 A715-76G-560W (NH.QMMEU.002) Charcoal Black / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / Підсвічування клавіатури ",33 999₴,https://rozetka.com.ua/ua/acer-nhqmmeu002/p389616495/,
373633497, Ноутбук HP 250 G8 (5N202ES) Dark Ash Silver / Intel Core i3-1115G4 / RAM 4 ГБ / SSD 256 ГБ ,13 499₴,https://rozetka.com.ua/ua/hp-5n202es/p373633497/,
379913763," Ноутбук Lenovo LOQ 16IRH8 (82XW006RRA) Storm Grey / 16"" IPS WQXGA 165 Гц / Intel Core i7-13620H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060 ",57 999₴,https://rozetka.com.ua/ua/lenovo-82xw006rra/p379913763/,
379718103," Ноутбук ASUS Vivobook Go 15 E1504FA-BQ092 (90NB0ZR1-M00420) Cool Silver / 15.6"" IPS Full HD / AMD Ryzen 3 7320U / RAM 8 ГБ / SSD 256 ГБ ",15 499₴,https://rozetka.com.ua/ua/asus-90nb0zr1-m00420/p379718103/,
399408063," Ноутбук Acer Nitro 5 AN515-46-R8TS (NH.QGXEU.00D) Obsidian Black / 15.6” IPS Full HD 144 Гц / AMD Ryzen 5 6600H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ ",35 999₴,https://rozetka.com.ua/ua/acer-nhqgxeu00d/p399408063/,
372870540, Ноутбук HP Laptop 17-cp0044ua (6B4A6EA) Natural Silver / AMD Athlon 3150U / RAM 8 ГБ / SSD 256 ГБ ,16 999₴,https://rozetka.com.ua/ua/hp-6b4a6ea/p372870540/,
400987383," Ноутбук Lenovo IdeaPad 1 15AMN7 (82VG00KJRA) Cloud Grey / 15.6"" IPS Full HD / AMD Ryzen 3 7320U / RAM 16 ГБ / SSD 1 ТБ ",19 999₴,https://rozetka.com.ua/ua/lenovo-82vg00kjra/p400987383/,
372851505," Ноутбук ASUS TUF Gaming F15 FX506HF-HN033 (90NR0HB4-M005A0) Graphite Black / 15.6"" IPS Full HD 144 Гц / Intel Core i5-11400H / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 2050 ",32 999₴,https://rozetka.com.ua/ua/asus-90nr0hb4-m005a0/p372851505/,
389616942," Ноутбук Acer Aspire 7 A715-43G-R92H (NH.QHHEU.00G) Charcoal Black / AMD Ryzen 5 5625U / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / Підсвічування клавіатури ",32 999₴,https://rozetka.com.ua/ua/acer-nhqhheu00g/p389616942/,
394904436, Ноутбук HP Laptop 15s-fq5032ua (8F322EA) Spruce Blue / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ ,25 555₴,https://rozetka.com.ua/ua/hp-8f322ea/p394904436/,
400969521," Ноутбук Lenovo LOQ 16IRH8 (82XW008MRA) Storm Grey / 16"" IPS WQXGA 165 Гц / Intel Core i7-13620H / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 4060 / 4-Zone RGB Підсвічування клавіатури ",59 999₴,https://rozetka.com.ua/ua/lenovo-82xw008mra/p400969521/,
360279624," Ноутбук ASUS Vivobook 15 X1502ZA-BQ644 (90NB0VX1-M00V50) Quiet Blue / 15.6"" IPS Full HD / Intel Core i3-1215U / RAM 12 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",18 999₴,https://rozetka.com.ua/ua/asus-90nb0vx1-m00v50/p360279624/,
399410160, Ноутбук Acer Aspire 3 A315-24P-R3V1 (NX.KDEEU.01S) Pure Silver / AMD Ryzen 3 7320U / RAM 8 ГБ / SSD 512 ГБ / Зарядка через Type C ,17 999₴,https://rozetka.com.ua/ua/acer-nxkdeeu01s/p399410160/,
394092456, Ноутбук HP Laptop 15-fc0020ua (8F2C0EA) Natural Silver / AMD Ryzen 3 7320U / RAM 8 ГБ / SSD 256 ГБ / Підсвічування клавіатури ,16 999₴,https://rozetka.com.ua/ua/hp-8f2c0ea/p394092456/,
379979973," Ноутбук Lenovo IdeaPad Slim 5 14ABR8 (82XE006VRA) Cloud Grey / 14"" IPS WUXGA / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури ",25 999₴,https://rozetka.com.ua/ua/lenovo-82xe006vra/p379979973/,
391392696, Ноутбук Acer Aspire 5 A515-47-R2H3 (NX.K80EU.003) Steel Gray / AMD Ryzen 3 5425U / RAM 8 ГБ / SSD 512 ГБ ,17 999₴,https://rozetka.com.ua/ua/acer-nxk80eu003/p391392696/,
394925778, Ноутбук HP Envy x360 2-in-1 Laptop 15-fe0003ua (8F2C5EA) Natural Silver / Intel Core i5-1335U / RAM 16 ГБ / SSD 1 ТБ / Windows 11 Home ,47 999₴,https://rozetka.com.ua/ua/hp-8f2c5ea/p394925778/,
388555311," Ноутбук Lenovo IdeaPad 3 15IAU7 (82RK00S0RA) Arctic Grey / 15.6"" IPS Full HD / Intel Core i5-1235U / RAM 8 ГБ / SSD 512 ГБ ",20 999₴,https://rozetka.com.ua/ua/lenovo-82rk00s0ra/p388555311/,
381084519," Ноутбук ASUS ROG Strix G17 2023 G713PI-HX070 (90NR0GG4-M005U0) Eclipse Gray / 17.3"" IPS Full HD 144 Гц / AMD Ryzen 9 7845HX / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 4070 ",79 999₴,https://rozetka.com.ua/ua/asus-90nr0gg4-m005u0/p381084519/,
398556351, Ноутбук Acer Nitro 5 AN515-58-56D5 (NH.QM0EU.008) Obsidian Black ,49 999₴,https://rozetka.com.ua/ua/acer-nhqm0eu008/p398556351/,
372880311, Ноутбук HP ProBook 450 G9 (724Q0EA) Silver ,33 999₴,https://rozetka.com.ua/ua/hp-724q0ea/p372880311/,
